265;[(68, 28, 0.0019665529825804162), (67, 2, 0.0038181795563524412), (66, 7, 0.004721576661687821), (65, 30, 0.004861974316643369), (64, 45, 0.005034895986926857), (63, 39, 0.005073843614074924), (62, 64, 0.006789188306969729), (61, 22, 0.006956757598865049), (60, 65, 0.007759717845642555), (59, 35, 0.008011144909033985), (58, 36, 0.008230996757281117), (57, 50, 0.008859104366619075), (56, 32, 0.010091101057430274), (55, 67, 0.010233086623083754), (54, 43, 0.010463006006152686), (53, 24, 0.01093024749884397), (52, 41, 0.011349400084272765), (51, 5, 0.01200479016042355), (50, 56, 0.012145925781076428), (49, 49, 0.012446396967946582), (48, 15, 0.012647575706492997), (47, 51, 0.012786636675138019), (46, 3, 0.013018166658548047), (45, 53, 0.013705162517061442), (44, 31, 0.013977151100489915), (43, 9, 0.014087674314214205), (42, 10, 0.01482501090469912), (41, 26, 0.015296336273502353), (40, 58, 0.016380903351208898), (39, 54, 0.01702431774375901), (38, 46, 0.01742736791487398), (37, 34, 0.019163855298937493), (36, 52, 0.019186936306760383), (35, 55, 0.021675213583170594), (34, 44, 0.02326511614263671), (33, 25, 0.023952569772156318), (32, 1, 0.024058135120172075), (31, 42, 0.02434158263704378), (30, 11, 0.0248661830584187), (29, 16, 0.0248661830584187), (28, 17, 0.0248661830584187), (27, 27, 0.0248661830584187), (26, 29, 0.0248661830584187), (25, 61, 0.0248661830584187), (24, 23, 0.030707133320530655), (23, 14, 0.03219923223995613), (22, 4, 0.03268929841637358), (21, 47, 0.032705110557920025), (20, 6, 0.03271522177030595), (19, 38, 0.03304696530543405), (18, 40, 0.03317952758077747), (17, 33, 0.03319938020093449), (16, 18, 0.03320961100764164), (15, 60, 0.033949128709594545), (14, 8, 0.04908034727432398), (13, 12, 0.05234287041328822), (12, 21, 0.05637278824843217), (11, 57, 0.0654822914647365), (10, 66, 0.06727282518018451), (9, 37, 0.06951016477743366), (8, 0, 0.07019303459598003), (7, 13, 0.07733101795292563), (6, 59, 0.07900322493891732), (5, 63, 0.07971868948371008), (4, 19, 0.10221994509082533), (3, 48, 0.10323834021975875), (2, 20, 0.10668402633041296), (1, 62, 0.11793249311135168)]
266;[(68, 28, 0.003911119773614025), (67, 2, 0.005415901586162897), (66, 43, 0.005738803438374518), (65, 30, 0.007047708367465599), (64, 50, 0.007809399165213615), (63, 15, 0.007883629011547377), (62, 5, 0.00823652525350771), (61, 64, 0.008373334941101485), (60, 9, 0.009480647403429465), (59, 8, 0.009955191741793601), (58, 46, 0.010206903245061127), (57, 31, 0.010563203076828787), (56, 45, 0.01113908971649269), (55, 7, 0.011816035657500445), (54, 10, 0.011826015221350517), (53, 39, 0.011901587433159277), (52, 22, 0.013685190851122186), (51, 26, 0.014186817655788553), (50, 34, 0.014654302012113707), (49, 3, 0.015551149132208786), (48, 32, 0.01593738987164528), (47, 67, 0.01630022399970743), (46, 65, 0.017691445222827618), (45, 12, 0.01793372992621234), (44, 41, 0.01859088560490174), (43, 35, 0.018623380102832487), (42, 54, 0.019121525864382094), (41, 24, 0.019220629665149147), (40, 36, 0.019435931061908884), (39, 62, 0.019502977077463513), (38, 1, 0.019793970364304192), (37, 19, 0.020597818546906677), (36, 58, 0.02080571823843802), (35, 48, 0.020838743045426544), (34, 66, 0.021009913598409757), (33, 51, 0.021305122550286604), (32, 49, 0.021464539478840194), (31, 11, 0.021638874805169128), (30, 16, 0.021638874805169128), (29, 17, 0.021638874805169128), (28, 27, 0.021638874805169128), (27, 29, 0.021638874805169128), (26, 61, 0.021638874805169128), (25, 52, 0.021730593950188948), (24, 20, 0.0221431612439148), (23, 56, 0.022844811460353665), (22, 59, 0.024381249997257215), (21, 55, 0.02504624647648479), (20, 25, 0.02564347745278628), (19, 53, 0.026889937271372233), (18, 21, 0.02762302927978011), (17, 42, 0.03007682311676796), (16, 13, 0.033626015696173184), (15, 44, 0.03459617971082918), (14, 4, 0.03530789669251955), (13, 47, 0.035324975476319076), (12, 6, 0.03533589665418624), (11, 38, 0.03567174174516963), (10, 40, 0.035826099859102234), (9, 33, 0.03583626229161496), (8, 18, 0.03600541008373859), (7, 60, 0.03647867851529574), (6, 14, 0.03656022469459863), (5, 0, 0.03827142691684149), (4, 37, 0.04467700111113515), (3, 57, 0.04630818394494418), (2, 63, 0.05230625537057243), (1, 23, 0.05419328888131225)]
267;[(68, 2, 0.0037770224099510363), (67, 30, 0.004020664526949047), (66, 22, 0.004266124774080837), (65, 67, 0.004621936774432012), (64, 28, 0.004650838573154181), (63, 43, 0.006629549709437854), (62, 5, 0.00694319289109846), (61, 50, 0.00699021638577102), (60, 45, 0.007531287194213587), (59, 7, 0.00814361694410115), (58, 64, 0.00857263242505002), (57, 26, 0.008683227992871578), (56, 8, 0.00978216139558763), (55, 32, 0.010180670447137441), (54, 39, 0.012026729777395273), (53, 11, 0.012259625933529694), (52, 16, 0.012259625933529694), (51, 17, 0.012259625933529694), (50, 27, 0.012259625933529694), (49, 29, 0.012259625933529694), (48, 61, 0.012259625933529694), (47, 15, 0.012654737943324279), (46, 3, 0.013332587417413944), (45, 10, 0.01363992996320651), (44, 41, 0.013900138127002415), (43, 9, 0.014440422466955094), (42, 1, 0.015041532059639318), (41, 35, 0.015601330949920778), (40, 65, 0.015629408133113865), (39, 24, 0.01595782118544109), (38, 51, 0.016186885856506406), (37, 52, 0.01662014336727613), (36, 12, 0.01672550883705015), (35, 44, 0.017117393571477124), (34, 36, 0.01713301223478858), (33, 58, 0.01779749590699964), (32, 49, 0.018394237592262108), (31, 25, 0.018807226334979), (30, 62, 0.018834725643826378), (29, 31, 0.018919509536887036), (28, 66, 0.019206047651102898), (27, 55, 0.01969078898843779), (26, 19, 0.019814047407574087), (25, 48, 0.020556366031418194), (24, 53, 0.020593073979235488), (23, 34, 0.020602731242057915), (22, 20, 0.020738122809506265), (21, 21, 0.020805153577544533), (20, 54, 0.021102850114835148), (19, 59, 0.02319150095919309), (18, 14, 0.024126022349823528), (17, 4, 0.0244109497365963), (16, 47, 0.024422757557847175), (15, 6, 0.02443030817255254), (14, 18, 0.024600627545818265), (13, 38, 0.024690994654690934), (12, 40, 0.024783543390643037), (11, 33, 0.024804871234138326), (10, 60, 0.024813591476837815), (9, 42, 0.025235985917944737), (8, 13, 0.02738009529594343), (7, 56, 0.027440186799002397), (6, 46, 0.027656082911916458), (5, 0, 0.036077445257064245), (4, 23, 0.04381415014888668), (3, 63, 0.046342997586347634), (2, 37, 0.05464851822074002), (1, 57, 0.07484144278889615)]
268;[(68, 7, 0.005040647969571155), (67, 30, 0.0051470687507144675), (66, 10, 0.005999124257584421), (65, 28, 0.006310042553790196), (64, 65, 0.006559185221095998), (63, 36, 0.006991122773517877), (62, 35, 0.007067288257551985), (61, 8, 0.00707744084291928), (60, 39, 0.007602557565952517), (59, 64, 0.008122732639699759), (58, 43, 0.008281950028477425), (57, 45, 0.008437087278184818), (56, 15, 0.00849523688826015), (55, 2, 0.008519181984414148), (54, 50, 0.008548655912158365), (53, 9, 0.008993952367306157), (52, 24, 0.009978456012456838), (51, 5, 0.010178823294918815), (50, 31, 0.010815473843062695), (49, 32, 0.010973802785269493), (48, 49, 0.011087360012662195), (47, 51, 0.012756731922972775), (46, 41, 0.01337212452737413), (45, 53, 0.014280463761638718), (44, 58, 0.014524426369729837), (43, 54, 0.014778521700061886), (42, 52, 0.01516560777895748), (41, 55, 0.015541220965455294), (40, 44, 0.01623490132328398), (39, 46, 0.017113529694119056), (38, 25, 0.01808357406260186), (37, 22, 0.01843794567222312), (36, 56, 0.01871957908717492), (35, 26, 0.01885299518003991), (34, 62, 0.018888455962641326), (33, 12, 0.019000674641483473), (32, 1, 0.01940125158312722), (31, 34, 0.01984523329803256), (30, 19, 0.019871179911553294), (29, 42, 0.01992523584205308), (28, 48, 0.02010809184796636), (27, 20, 0.020618419663513077), (26, 11, 0.02248021339519568), (25, 16, 0.02248021339519568), (24, 17, 0.02248021339519568), (23, 27, 0.02248021339519568), (22, 29, 0.02248021339519568), (21, 61, 0.02248021339519568), (20, 66, 0.02301640146562045), (19, 14, 0.023715359948506487), (18, 67, 0.023791730788588983), (17, 4, 0.024136971651972483), (16, 47, 0.024148646947275698), (15, 6, 0.02415611281710306), (14, 38, 0.024414007137469995), (13, 40, 0.024505450664624617), (12, 33, 0.024526606231281334), (11, 18, 0.024527669423799137), (10, 60, 0.024535094313113404), (9, 59, 0.02803991727312849), (8, 21, 0.03357346257562521), (7, 3, 0.03377438760424012), (6, 23, 0.03447280304778533), (5, 13, 0.03658740258665638), (4, 0, 0.037308246188838545), (3, 57, 0.04033041352794342), (2, 37, 0.04652354435296413), (1, 63, 0.05064130912393783)]
269;[(68, 9, 0.002483524479506727), (67, 64, 0.0026230634165703703), (66, 10, 0.003310095193591156), (65, 56, 0.00372048015785742), (64, 50, 0.004924845695898461), (63, 8, 0.006662253274350882), (62, 45, 0.007190085738447927), (61, 67, 0.009426473286663684), (60, 5, 0.009688474910235834), (59, 41, 0.010031509147788276), (58, 7, 0.010608331764824785), (57, 43, 0.010906425939331998), (56, 15, 0.011780990907650835), (55, 51, 0.013201982391032097), (54, 57, 0.013387190575135599), (53, 32, 0.014431706330850003), (52, 54, 0.014550943217707002), (51, 24, 0.015408453815798251), (50, 49, 0.015898433054983174), (49, 53, 0.016003034477363398), (48, 12, 0.01834474030936173), (47, 55, 0.01841065654041285), (46, 44, 0.018559321401060647), (45, 52, 0.018991478983827692), (44, 1, 0.0192709286930548), (43, 62, 0.01980751670667147), (42, 19, 0.020877159956659397), (41, 48, 0.021143757008007413), (40, 21, 0.021293848832844464), (39, 23, 0.022012879891196935), (38, 42, 0.02231888623406153), (37, 20, 0.022755217042773723), (36, 14, 0.023239355284524033), (35, 4, 0.023781992806668373), (34, 47, 0.023793496395143388), (33, 6, 0.02380085246553576), (32, 38, 0.02398017964419108), (31, 33, 0.024090777895521276), (30, 40, 0.024107467037202235), (29, 60, 0.024174260337158415), (28, 18, 0.024290937499076515), (27, 59, 0.02520164221181831), (26, 66, 0.025816685133458916), (25, 22, 0.026659224169716556), (24, 58, 0.02733246590705285), (23, 34, 0.029429935246510275), (22, 13, 0.03026040639424099), (21, 30, 0.0302990085644238), (20, 2, 0.03180173543594367), (19, 28, 0.03208508054549153), (18, 37, 0.03234620756305495), (17, 46, 0.03265203933030991), (16, 0, 0.03734188860202281), (15, 31, 0.04530563546670263), (14, 26, 0.046673610658711784), (13, 39, 0.0474648838540499), (12, 63, 0.049142156372115164), (11, 35, 0.06569015695932579), (10, 36, 0.06836758573523016), (9, 11, 0.07054494392534738), (8, 16, 0.07054494392534738), (7, 17, 0.07054494392534738), (6, 27, 0.07054494392534738), (5, 29, 0.07054494392534738), (4, 61, 0.07054494392534738), (3, 65, 0.08895305405106291), (2, 3, 0.1081473638327165), (1, 25, 0.13857963850196608)]
270;[(68, 67, 0.0025823208677928644), (67, 2, 0.004812375104601974), (66, 28, 0.005946603031879549), (65, 50, 0.007773951202999174), (64, 64, 0.008431782758121509), (63, 39, 0.009035752858976842), (62, 30, 0.009232646529748645), (61, 9, 0.009957096862417747), (60, 10, 0.010041934906967032), (59, 45, 0.010461401424267991), (58, 55, 0.01326345387611405), (57, 11, 0.013630226744055562), (56, 16, 0.013630226744055562), (55, 17, 0.013630226744055562), (54, 27, 0.013630226744055562), (53, 29, 0.013630226744055562), (52, 61, 0.013630226744055562), (51, 43, 0.014317237701227281), (50, 51, 0.01740074036819983), (49, 54, 0.017939103067143303), (48, 65, 0.01808558203263977), (47, 7, 0.018410126308468944), (46, 32, 0.018515861168438508), (45, 35, 0.018918000650592348), (44, 36, 0.018973159295816555), (43, 31, 0.019083655392037602), (42, 26, 0.020272899305326497), (41, 52, 0.02076530755635897), (40, 56, 0.021454262112006073), (39, 15, 0.021653889816467542), (38, 5, 0.021876374665572018), (37, 34, 0.022159499524196824), (36, 8, 0.022335354485620296), (35, 41, 0.023156192160468603), (34, 25, 0.023413058885681792), (33, 53, 0.02408196179689559), (32, 49, 0.02648027136312181), (31, 44, 0.027371723978802498), (30, 12, 0.027422780033081295), (29, 46, 0.02766486064607676), (28, 24, 0.028115097586615123), (27, 22, 0.02818009048597281), (26, 66, 0.030170933343409367), (25, 62, 0.030629264134630962), (24, 58, 0.03194062577740908), (23, 1, 0.03232700287292145), (22, 19, 0.03266758527212288), (21, 48, 0.03287735417459292), (20, 20, 0.03443591755499098), (19, 59, 0.038864259037843074), (18, 21, 0.039049662112574435), (17, 42, 0.039289065278763746), (16, 3, 0.0399957514954401), (15, 14, 0.0445522272233696), (14, 47, 0.045475632023286416), (13, 6, 0.045489691409294486), (12, 4, 0.04559611554734688), (11, 38, 0.045832432831272585), (10, 33, 0.04604381518956013), (9, 40, 0.046075712530466495), (8, 60, 0.04620337210096348), (7, 18, 0.04672783773864242), (6, 23, 0.04683303581246656), (5, 63, 0.047192594064915716), (4, 0, 0.048663907144548824), (3, 13, 0.050905380069159456), (2, 57, 0.059258529171090535), (1, 37, 0.06822512646936663)]
271;[(68, 45, 0.003386029528268386), (67, 50, 0.004497168524544848), (66, 7, 0.004991562213608303), (65, 10, 0.005141047501446061), (64, 22, 0.005466895100493252), (63, 32, 0.005943087924595636), (62, 65, 0.006222362497629308), (61, 51, 0.006273834718807714), (60, 36, 0.006282316344725536), (59, 35, 0.006410866907114898), (58, 24, 0.006807533676677857), (57, 49, 0.007289627694415213), (56, 64, 0.007737987532696167), (55, 39, 0.007800081159596406), (54, 43, 0.008462863050394454), (53, 30, 0.00883415098808582), (52, 5, 0.009298647604128019), (51, 9, 0.00937279143486558), (50, 28, 0.009610617539664856), (49, 53, 0.01002627856317917), (48, 58, 0.010225958326206874), (47, 31, 0.01072984540877786), (46, 67, 0.011847978975352835), (45, 56, 0.012105919049019365), (44, 44, 0.012751682871822823), (43, 12, 0.013032709657106012), (42, 62, 0.013943919582888209), (41, 19, 0.014705469516704928), (40, 54, 0.014957034901221578), (39, 48, 0.015185090331325646), (38, 20, 0.015467328977461836), (37, 66, 0.015527951668196649), (36, 41, 0.015928937654673958), (35, 59, 0.01690742085050312), (34, 55, 0.0181853162163359), (33, 1, 0.019433374294022587), (32, 46, 0.019443248945005043), (31, 15, 0.02001702837764785), (30, 2, 0.021297846406629684), (29, 42, 0.021493107980728343), (28, 11, 0.021657420956282203), (27, 16, 0.021657420956282203), (26, 17, 0.021657420956282203), (25, 27, 0.021657420956282203), (24, 29, 0.021657420956282203), (23, 61, 0.021657420956282203), (22, 23, 0.02458611200122185), (21, 8, 0.02466269319259895), (20, 21, 0.02468712440784071), (19, 13, 0.024945607793173674), (18, 52, 0.026434658580899995), (17, 14, 0.026942767908173848), (16, 4, 0.027127488617921802), (15, 34, 0.027130417720800493), (14, 47, 0.027140610456278913), (13, 6, 0.027149001330730282), (12, 38, 0.0274226164293625), (11, 40, 0.027533462402833053), (10, 33, 0.027549091437848228), (9, 60, 0.027574937789025866), (8, 18, 0.0279941608800367), (7, 26, 0.031562700810749744), (6, 3, 0.04182966973301083), (5, 0, 0.04403442291278792), (4, 37, 0.04436808027651884), (3, 57, 0.04459021506373939), (2, 63, 0.045627772420612334), (1, 25, 0.052330213239490386)]
272;[(68, 64, 0.0053631693266164016), (67, 9, 0.00578696792402611), (66, 30, 0.006479151464576449), (65, 3, 0.0074911033348347145), (64, 28, 0.007835233613868953), (63, 46, 0.008902705652167442), (62, 39, 0.009800335534099314), (61, 45, 0.009813347687987695), (60, 2, 0.010945480396178042), (59, 41, 0.010972441874247396), (58, 50, 0.012222076017207817), (57, 7, 0.012428689490000977), (56, 5, 0.012631126457843256), (55, 31, 0.013655527620108798), (54, 22, 0.014107959964055228), (53, 67, 0.015629144069275958), (52, 51, 0.016442431345344954), (51, 43, 0.01705708740671874), (50, 26, 0.01728613605974494), (49, 32, 0.01752875436918888), (48, 11, 0.018138040470450867), (47, 16, 0.018138040470450867), (46, 17, 0.018138040470450867), (45, 27, 0.018138040470450867), (44, 29, 0.018138040470450867), (43, 61, 0.018138040470450867), (42, 65, 0.01907331592324013), (41, 8, 0.019077359223933832), (40, 15, 0.019287804474447667), (39, 35, 0.019375800181188563), (38, 24, 0.020191340141125114), (37, 36, 0.020757210085322608), (36, 54, 0.02163318111941903), (35, 49, 0.022632508407764873), (34, 57, 0.023292288572085873), (33, 10, 0.0238272104996462), (32, 56, 0.023938164049504773), (31, 44, 0.02514045498005202), (30, 53, 0.025540520599876437), (29, 55, 0.026731152731147012), (28, 58, 0.02694626979217074), (27, 12, 0.03078027831933694), (26, 21, 0.03212164398931472), (25, 62, 0.032483682132507186), (24, 19, 0.03421250174775137), (23, 48, 0.03453444280141316), (22, 13, 0.034886355364877275), (21, 66, 0.0351173772994986), (20, 20, 0.03789451175024228), (19, 52, 0.03806296501242412), (18, 25, 0.039118445839665617), (17, 59, 0.040141050772289244), (16, 1, 0.041432219851935126), (15, 42, 0.04459829992099362), (14, 4, 0.049828948346079205), (13, 47, 0.04985305110822258), (12, 6, 0.049868463830553766), (11, 14, 0.04988576179616877), (10, 38, 0.050324359399351426), (9, 40, 0.05054317783105877), (8, 18, 0.05055230988733783), (7, 33, 0.05055645883444593), (6, 60, 0.05119375373303314), (5, 37, 0.05755041794471005), (4, 0, 0.06888339549980449), (3, 34, 0.08056542147950252), (2, 23, 0.08653915382421506), (1, 63, 0.08861762581109067)]
273;[(68, 64, 0.005634199990356414), (67, 9, 0.0064761775215139705), (66, 45, 0.006703432180232838), (65, 50, 0.007513973799357254), (64, 7, 0.007659612588733822), (63, 30, 0.008797773861791702), (62, 28, 0.009512632427436496), (61, 51, 0.009840088125123159), (60, 65, 0.010682601774044787), (59, 39, 0.011009160036892895), (58, 35, 0.011058222225562186), (57, 5, 0.011198635246289501), (56, 46, 0.01122184484313593), (55, 2, 0.0112563582902665), (54, 36, 0.011556907783535464), (53, 3, 0.011576959360506178), (52, 49, 0.012364714799427134), (51, 24, 0.012663611673540576), (50, 32, 0.012760428021914572), (49, 41, 0.014298403250771585), (48, 22, 0.01432598948370023), (47, 67, 0.015188630903150924), (46, 43, 0.015837318737955797), (45, 44, 0.01775185381062061), (44, 31, 0.018043295604937337), (43, 15, 0.018081970685928317), (42, 10, 0.018350587678872876), (41, 54, 0.021441943364324256), (40, 26, 0.021479968191392307), (39, 55, 0.021771116657801626), (38, 8, 0.02207329604911501), (37, 56, 0.02431054995398252), (36, 53, 0.02514672810851415), (35, 58, 0.02585473212309808), (34, 11, 0.027393060287699944), (33, 16, 0.027393060287699944), (32, 17, 0.027393060287699944), (31, 27, 0.027393060287699944), (30, 29, 0.027393060287699944), (29, 61, 0.027393060287699944), (28, 62, 0.03140472484129697), (27, 52, 0.03164106840898129), (26, 57, 0.032404702222939896), (25, 34, 0.03286958809705676), (24, 12, 0.032951075777884586), (23, 19, 0.0330660676500657), (22, 48, 0.0334546672364997), (21, 20, 0.035187160631920955), (20, 23, 0.035843946024561535), (19, 21, 0.03709400205732882), (18, 66, 0.037684960080877294), (17, 25, 0.037968284563695276), (16, 42, 0.04102561267991123), (15, 13, 0.043892258344429114), (14, 59, 0.04460401585906548), (13, 14, 0.04728687597236625), (12, 4, 0.04747415907604835), (11, 47, 0.047497122803001), (10, 6, 0.04751180715930459), (9, 38, 0.04793779109039775), (8, 40, 0.04815806213905749), (7, 33, 0.04815888350696429), (6, 18, 0.048162871311374866), (5, 60, 0.04834490776163447), (4, 37, 0.05091029476696218), (3, 1, 0.06214542310490756), (2, 0, 0.07540917629693822), (1, 63, 0.08019235692817972)]
274;[(68, 50, 0.002011917656175699), (67, 22, 0.003932003782687432), (66, 28, 0.00626192353949373), (65, 8, 0.007227519930350534), (64, 64, 0.007296015018424806), (63, 2, 0.007890729447269873), (62, 30, 0.009731321765163004), (61, 67, 0.009785744800282603), (60, 41, 0.010398492839607587), (59, 9, 0.011848621111495872), (58, 46, 0.012288946101632114), (57, 56, 0.012755013151977579), (56, 5, 0.013394234502188795), (55, 45, 0.013427748177523346), (54, 10, 0.013888472370525817), (53, 26, 0.014573530541390989), (52, 7, 0.01526737060086758), (51, 15, 0.015493144358822764), (50, 51, 0.01726095463920585), (49, 55, 0.017775281922035813), (48, 32, 0.018671615086494397), (47, 43, 0.01872964237695085), (46, 1, 0.01968229986572201), (45, 54, 0.020130238164321912), (44, 24, 0.020264200848636893), (43, 52, 0.02198546752197672), (42, 35, 0.022097524380714884), (41, 49, 0.022218452674999112), (40, 65, 0.022253240511229233), (39, 3, 0.022368315950590634), (38, 53, 0.02281129323954867), (37, 36, 0.02286710905801559), (36, 44, 0.022979079617580056), (35, 62, 0.023373852614653412), (34, 25, 0.02446816573636046), (33, 48, 0.024978504355853026), (32, 19, 0.025204831736887257), (31, 20, 0.02575644434159119), (30, 66, 0.026302568471334276), (29, 34, 0.02657890274870167), (28, 12, 0.02701992302037981), (27, 21, 0.02922012840047783), (26, 42, 0.02929368938025778), (25, 58, 0.029815646919903793), (24, 59, 0.030959173628434478), (23, 39, 0.03123066740259106), (22, 11, 0.03337457918423148), (21, 16, 0.03337457918423148), (20, 17, 0.03337457918423148), (19, 27, 0.03337457918423148), (18, 29, 0.03337457918423148), (17, 61, 0.03337457918423148), (16, 14, 0.03424605529190661), (15, 13, 0.034596844740447885), (14, 47, 0.034707050778897575), (13, 6, 0.03471778091726829), (12, 4, 0.03483384938732159), (11, 38, 0.0349793615354449), (10, 33, 0.03514068877635257), (9, 40, 0.03516503286089401), (8, 60, 0.035262462781018744), (7, 18, 0.03570450339364284), (6, 57, 0.03576169914348415), (5, 31, 0.037352902972822455), (4, 23, 0.04566892431977976), (3, 0, 0.04701386311484934), (2, 37, 0.05773742794960246), (1, 63, 0.07337392342883975)]
